risk_score,risk_level,ml_contribution,anomaly_contribution,rule_contribution,ml_fraud_prob,is_flagged,risk_factors,isFraud
34.85,LOW,0.08,4.76,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.47,LOW,0.01,6.47,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.84,LOW,0.01,6.83,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy', 'Both balances zero post-transaction']",0
35.57,LOW,0.1,5.47,30,0.0019,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.21,LOW,0.05,5.16,30,0.001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.54,LOW,0.01,5.53,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.11,LOW,0.08,5.03,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.5,LOW,0.05,6.45,30,0.001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
36.32,LOW,0.0,6.32,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.64,LOW,0.01,5.63,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.1,LOW,0.01,5.1,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.31,LOW,0.0,6.31,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.7,LOW,0.01,5.7,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.0,LOW,0.03,4.97,30,0.0007,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.18,LOW,0.1,5.08,30,0.002,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.0,LOW,0.71,5.28,30,0.0143,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.17,LOW,0.0,7.17,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.53,LOW,0.0,5.53,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.04,LOW,0.08,4.96,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.24,LOW,0.06,5.18,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.49,LOW,0.4,5.09,30,0.008,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.38,LOW,0.0,6.38,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.87,LOW,0.6,5.26,30,0.0121,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.25,LOW,0.01,6.24,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.67,LOW,0.01,5.67,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.23,LOW,0.0,5.23,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.31,LOW,0.06,5.25,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.58,LOW,0.03,5.55,30,0.0007,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.7,LOW,0.01,5.69,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
34.87,LOW,0.08,4.78,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
6.5,LOW,0.34,6.17,0,0.0067,False,[],0
36.07,LOW,0.0,6.07,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.33,LOW,0.1,5.23,30,0.002,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
14.59,LOW,0.25,7.34,7,0.0051,False,['Destination had zero balance'],0
37.17,LOW,0.0,7.17,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.8,LOW,1.84,4.95,30,0.0368,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
34.96,LOW,0.05,4.91,30,0.0009,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.42,LOW,0.22,5.2,30,0.0044,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.41,LOW,0.01,5.4,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.68,LOW,0.0,6.68,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.48,LOW,0.49,4.99,30,0.0098,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.66,LOW,0.0,6.66,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
8.2,LOW,0.12,8.08,0,0.0023,False,[],0
35.72,LOW,0.01,5.71,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
38.18,LOW,0.0,8.18,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Very large transaction (>Rs.1M)']",0
14.6,LOW,0.25,7.35,7,0.0051,False,['Destination had zero balance'],0
7.03,LOW,0.3,6.72,0,0.0061,False,[],0
36.17,LOW,0.01,6.16,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.31,LOW,0.01,6.3,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.76,LOW,0.01,5.75,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.66,LOW,0.01,5.65,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
36.26,LOW,0.0,6.26,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.0,LOW,0.08,5.92,30,0.0016,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.31,LOW,0.0,5.31,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.4,LOW,0.0,6.4,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.77,LOW,0.0,6.77,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.01,LOW,0.0,6.01,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.46,LOW,0.45,5.01,30,0.009,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.7,LOW,0.0,5.7,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.05,LOW,0.12,4.93,30,0.0024,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.25,LOW,0.0,5.25,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.83,LOW,0.0,5.83,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.51,LOW,0.01,5.51,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.11,LOW,0.0,6.11,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
38.29,LOW,0.0,8.29,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance', 'Very large transaction (>Rs.1M)']",0
7.58,LOW,0.0,7.58,0,0.0,False,[],0
34.99,LOW,0.05,4.94,30,0.001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
8.64,LOW,0.21,8.44,0,0.0041,False,[],0
36.21,LOW,0.01,6.2,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.52,LOW,0.08,5.43,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
7.62,LOW,0.02,7.59,0,0.0005,False,[],0
35.07,LOW,0.0,5.07,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.02,LOW,0.08,4.94,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.42,LOW,0.0,6.42,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.83,LOW,0.05,5.78,30,0.001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
34.87,LOW,0.08,4.79,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
6.91,LOW,0.11,6.8,0,0.0022,False,[],0
35.59,LOW,0.0,5.59,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
14.7,LOW,0.0,7.69,7,0.0,False,['Destination had zero balance'],0
37.09,LOW,0.17,6.92,30,0.0033,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.48,LOW,0.18,5.29,30,0.0037,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.53,LOW,0.17,5.36,30,0.0034,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.72,LOW,0.0,5.72,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
36.37,LOW,0.22,6.15,30,0.0043,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.66,LOW,0.0,6.66,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.18,LOW,0.0,5.18,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
34.95,LOW,0.08,4.87,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.83,LOW,0.0,5.83,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.28,LOW,0.01,5.27,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.18,LOW,0.16,5.02,30,0.0032,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.06,LOW,0.89,5.17,30,0.0178,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
34.99,LOW,0.02,4.96,30,0.0004,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
34.9,LOW,0.08,4.81,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.54,LOW,0.06,5.49,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.85,LOW,0.1,5.75,30,0.002,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
34.99,LOW,0.05,4.95,30,0.0009,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.66,LOW,0.0,5.66,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.95,LOW,0.06,5.9,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.11,LOW,0.08,5.03,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.67,LOW,0.01,5.66,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.41,LOW,0.49,4.92,30,0.0099,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.08,LOW,0.08,5.0,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
7.07,LOW,0.42,6.65,0,0.0084,False,[],0
35.36,LOW,0.56,4.81,30,0.0111,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.36,LOW,0.0,5.36,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
